INSERT student(studentID,name,phone,email,dorm,score_1,score_2,score_3) VALUES
('10901538', 'Æë´ı±à', '15540145535', 'qidaibian@stu.kust.edu.cn', 'ã½Ô°4627', 46, 78, 50),
('10901539', 'ÀÉÄÇÖ§', '15981474624', 'langnazhi@stu.kust.edu.cn', 'ã½Ô°1985', 40, 63, 41),
('10901540', 'ÎÀÊÚ°Ë', '15069128649', 'weishouba@stu.kust.edu.cn', 'Á«»ª4581', 87, 91, 61),
('10901541', 'Ñ¦¼áÈÔ', '15588595474', 'xuejianreng@stu.kust.edu.cn', 'ÌñÔ°1219', 97, 93, 71),
('10901542', 'ÃçÆ¬ÃÀ', '18819884695', 'miaopianmei@stu.kust.edu.cn', 'Á«»ª3618', 90, 91, 65),
('10901543', '²ÜÇóÊ³', '15669400090', 'caoqiushi@stu.kust.edu.cn', 'âùÔ°2398', 89, 42, 73),
('10901544', 'ÕÂÅÅ»¶', '18255799975', 'zhangpaihuan@stu.kust.edu.cn', 'Á«»ª8523', 67, 89, 68),
('10901545', '½¯´ıÉí', '13363956631', 'jiangdaishen@stu.kust.edu.cn', 'Á«»ª8449', 82, 56, 87),
('10901546', '½ğÉíÖŞ', '15302063326', 'jinshenzhou@stu.kust.edu.cn', 'Á«»ª8654', 96, 81, 74),
('10901547', '±«¼ÌÏì', '13767480645', 'baojixiang@stu.kust.edu.cn', 'âùÔ°9136', 77, 88, 92),
('10901548', 'ËïÄÄÊ®', '17868997443', 'sunnashi@stu.kust.edu.cn', 'ã½Ô°4855', 42, 91, 47),
('10901549', 'ÑÏÆø½ñ', '13508290013', 'yanqijin@stu.kust.edu.cn', 'âùÔ°7328', 76, 61, 94),
('10901550', 'Áø¶Î°¡', '13024635369', 'liuduana@stu.kust.edu.cn', 'ÌñÔ°6935', 61, 93, 75),
('10901601', 'ºØµãÂı', '17640265478', 'hedianman@stu.kust.edu.cn', 'ºãÔ°5684', 64, 64, 57),
('10901602', 'ñÒ½øÍÆ', '15119233223', 'chujintui@stu.kust.edu.cn', 'Á«»ª3574', 49, 72, 91),
('10901603', '¹ËÊÀÉú', '15312390597', 'gushisheng@stu.kust.edu.cn', 'ã½Ô°4528', 48, 40, 91),
('10901604', 'Îºµ«´å', '13610290404', 'weidancun@stu.kust.edu.cn', 'âùÔ°7879', 67, 78, 66),
('10901605', 'ÇØÔ¸Â¥', '13808277077', 'qinyuanlou@stu.kust.edu.cn', 'ºãÔ°5959', 63, 76, 53),
('10901606', 'ÈÎµç¹»', '13329704163', 'rendiangou@stu.kust.edu.cn', 'ÌñÔ°4418', 42, 41, 75),
('10901607', 'Æ¤Ëß±ù', '15317105473', 'pisubing@stu.kust.edu.cn', 'ºãÔ°6318', 93, 66, 49),
('10901608', 'ñ¼±±×Ö', '13739166674', 'doubeizi@stu.kust.edu.cn', 'ÌñÔ°3912', 72, 98, 53),
('10901609', 'ÃçµÜÄ³', '13766833949', 'miaodimou@stu.kust.edu.cn', 'ÌñÔ°5575', 71, 65, 82),
('10901610', '³£ĞÍÊ¯', '13859502908', 'changxingshi@stu.kust.edu.cn', 'âùÔ°7361', 89, 51, 59),
('10901611', '½¯´íÀË', '15616285343', 'jiangcuolang@stu.kust.edu.cn', 'ÌñÔ°7456', 48, 49, 84),
('10901612', 'ºÍÕóÇ¹', '15128918305', 'hezhenqiang@stu.kust.edu.cn', 'ºãÔ°4284', 90, 49, 86),
('10901613', 'ÂÀÉÕÕ÷', '17736743053', 'lvshaozheng@stu.kust.edu.cn', 'ÌñÔ°3687', 60, 57, 85),
('10901614', 'Ô¬½«µô', '18878279269', 'yuanjiangdiao@stu.kust.edu.cn', 'ÌñÔ°3644', 44, 82, 80),
('10901615', 'ÒüÏû´æ', '18184686544', 'yinxiaocun@stu.kust.edu.cn', 'âùÔ°6241', 53, 46, 69),
('10901616', 'ÓÚ¹¦Ê¢', '13644334646', 'yugongsheng@stu.kust.edu.cn', 'Á«»ª9934', 53, 98, 91),
('10901617', 'Âí×´Ï¢', '18084479974', 'mazhuangxi@stu.kust.edu.cn', 'Á«»ª6574', 75, 54, 43),
('10901618', 'ÍõÈ·ÃÉ', '15042754831', 'wangquemeng@stu.kust.edu.cn', 'ÌñÔ°3295', 44, 58, 69),
('10901619', 'ÄÂ¿¿Ìâ', '13482734059', 'mukaoti@stu.kust.edu.cn', 'Á«»ª7275', 45, 59, 63),
('10901620', '¸µ¿Ï°Ë', '13301991015', 'fukenba@stu.kust.edu.cn', 'ã½Ô°7222', 93, 74, 67),
('10901621', '×ŞÕ¹ÒÉ', '18597305119', 'zouzhanyi@stu.kust.edu.cn', 'âùÔ°5521', 78, 88, 78),
('10901622', '³Â¾¡¹ı', '18294854052', 'chenjinguo@stu.kust.edu.cn', 'ºãÔ°2184', 46, 92, 90),
('10901623', 'Äß¸ïÀ¤', '13280854844', 'nigekun@stu.kust.edu.cn', 'ÌñÔ°4141', 96, 73, 90),
('10901624', 'Ê±Îñµ¹', '17613190066', 'shiwudao@stu.kust.edu.cn', 'Á«»ª5495', 47, 68, 93),
('10901625', 'ËïÆÕ½µ', '17657879600', 'sunpujiang@stu.kust.edu.cn', 'Á«»ª1325', 82, 51, 55),
('10901626', 'ÆëÏÂ×Ê', '15368722024', 'qixiazi@stu.kust.edu.cn', 'ºãÔ°8524', 77, 89, 72),
('10901627', '¿µÃ¦Ïî', '13733165337', 'kangmangxiang@stu.kust.edu.cn', 'ÌñÔ°7658', 67, 89, 57),
('10901628', 'ÓàÆğ°ì', '18070539672', 'yuqiban@stu.kust.edu.cn', 'ÌñÔ°8137', 68, 66, 43),
('10901629', 'ÅíÂèÂú', '13808951747', 'pengmaman@stu.kust.edu.cn', 'ã½Ô°8522', 70, 91, 80),
('10901630', 'ÑÏÓëĞ¬', '13074692783', 'yanyuxie@stu.kust.edu.cn', 'ã½Ô°7863', 76, 49, 51),
('10901631', 'Î¤²¼µØ', '18252577558', 'weibudi@stu.kust.edu.cn', 'ºãÔ°7177', 87, 57, 56),
('10901632', '½¯Æû´Ë', '18656775482', 'jiangqici@stu.kust.edu.cn', 'âùÔ°4731', 57, 58, 71),
('10901633', 'Ñ¦ÄÄµÚ', '15843950021', 'xuenadi@stu.kust.edu.cn', 'ÌñÔ°9356', 52, 95, 82),
('10901634', 'ºØÉ­Ñ©', '18450222821', 'hesenxue@stu.kust.edu.cn', 'ºãÔ°9644', 90, 40, 83),
('10901635', 'ÛºÈ¨Âê', '15100336137', 'fengquanma@stu.kust.edu.cn', 'ºãÔ°4795', 50, 80, 59),
('10901636', 'ÌÀ¸ÏÒÑ', '15744582898', 'tangganyi@stu.kust.edu.cn', 'âùÔ°7194', 51, 57, 45),
('10901637', 'ÅíÏñ°ì', '18883113889', 'pengxiangban@stu.kust.edu.cn', 'Á«»ª8534', 54, 97, 82),
('10901638', 'Æİ¶ÎÒÉ', '15305126158', 'qiduanyi@stu.kust.edu.cn', 'ºãÔ°8949', 94, 57, 43),
('10901639', '³Â¿Ş»¨', '17829521602', 'chenkuhua@stu.kust.edu.cn', 'ÌñÔ°7212', 96, 70, 59),
('10901640', 'ÂŞÓëÓ°', '13137575245', 'luoyuying@stu.kust.edu.cn', 'Á«»ª9359', 71, 41, 47),
('10901641', 'ÄÂÔ½ÖÎ', '15206027467', 'muyuezhi@stu.kust.edu.cn', 'ã½Ô°8462', 90, 42, 85),
('10901642', '¸µÈËÓë', '18166489346', 'furenyu@stu.kust.edu.cn', 'ã½Ô°3845', 47, 84, 79),
('10901643', 'Ö£ÎÅ»Ê', '15527176054', 'zhengwenhuang@stu.kust.edu.cn', 'Á«»ª4319', 93, 71, 66),
('10901644', 'ËÕ¹ú±¯', '13931431078', 'suguobei@stu.kust.edu.cn', 'ã½Ô°9673', 53, 43, 45),
('10901645', 'ÄßÈÔµ¯', '15676847697', 'nirengdan@stu.kust.edu.cn', 'Á«»ª9148', 44, 74, 65),
('10901646', '½ğ·ÑÕß', '18692071532', 'jinfeizhe@stu.kust.edu.cn', 'ÌñÔ°1928', 94, 44, 82),
('10901647', 'ÓÚ²ÆÊ÷', '18250913262', 'yucaishu@stu.kust.edu.cn', 'ã½Ô°9489', 89, 57, 90),
('10901648', 'ÄßĞİ¶ø', '18117077378', 'nixiuer@stu.kust.edu.cn', 'âùÔ°4128', 97, 56, 79),
('10901649', '¿µÊ§Õæ', '13997604311', 'kangshizhen@stu.kust.edu.cn', 'ºãÔ°1639', 91, 45, 53),
('10901650', 'Æİ¹©ÍĞ', '18224301488', 'qigongtuo@stu.kust.edu.cn', 'Á«»ª4528', 89, 47, 41),
('10901701', 'ÏôÊ¦Áª', '18043801707', 'xiaoshilian@stu.kust.edu.cn', 'ºãÔ°9389', 50, 46, 60),
('10901702', '»ÆÑ°ÊÕ', '17688025766', 'huangxunshou@stu.kust.edu.cn', 'Á«»ª5131', 79, 59, 51),
('10901703', 'ÀÖº¦Ñô', '18703247071', 'lehaiyang@stu.kust.edu.cn', 'ã½Ô°2447', 85, 48, 81),
('10901704', 'ÈÎĞÅÏÔ', '13383063957', 'renxinxian@stu.kust.edu.cn', 'ÌñÔ°8438', 53, 46, 78),
('10901705', 'ñ¼¾üÆø', '13900282196', 'doujunqi@stu.kust.edu.cn', 'ÌñÔ°9983', 74, 82, 59),
('10901706', 'Ê±Ä Áì', '17729022698', 'shizangling@stu.kust.edu.cn', 'ºãÔ°3757', 74, 63, 41),
('10901707', 'Âí¶ù¼Ã', '18851025064', 'maerji@stu.kust.edu.cn', 'ÌñÔ°4174', 76, 98, 65),
('10901708', 'Ç®ËÀÇ®', '13485893306', 'qiansiqian@stu.kust.edu.cn', 'ºãÔ°7252', 51, 83, 44),
('10901709', 'Îé¾İ¼¼', '13403903388', 'wujuji@stu.kust.edu.cn', 'Á«»ª3711', 65, 60, 52),
('10901710', 'ÎÀÌ«´æ', '13426811776', 'weitaicun@stu.kust.edu.cn', 'ÌñÔ°2254', 87, 90, 92),
('10901711', 'ÇØÀû¶À', '13962921111', 'qinlidu@stu.kust.edu.cn', 'ÌñÔ°2682', 87, 98, 92),
('10901712', '±å×´ĞÔ', '18614135584', 'bianzhuangxing@stu.kust.edu.cn', 'ã½Ô°3158', 65, 41, 58),
('10901713', 'á¯ÄÜÂÒ', '15332053970', 'cennengluan@stu.kust.edu.cn', 'ã½Ô°7115', 46, 69, 51),
('10901714', 'ÓÚ°¡¶Ë', '13991338473', 'yuaduan@stu.kust.edu.cn', 'ºãÔ°6822', 60, 78, 74),
('10901715', 'ÓáÍ´¸»', '17809028220', 'yutongfu@stu.kust.edu.cn', 'ÌñÔ°1996', 50, 76, 67),
('10901716', 'Ë®»µÌÃ', '15590998433', 'shuihuaitang@stu.kust.edu.cn', 'âùÔ°7433', 79, 72, 84),
('10901717', '¿µË­¶¯', '18232979065', 'kangsheidong@stu.kust.edu.cn', 'ÌñÔ°6576', 51, 99, 89),
('10901718', '¿×Ê¿¸¸', '15999837530', 'kongshifu@stu.kust.edu.cn', 'ÌñÔ°1192', 55, 78, 67),
('10901719', 'Ô¬ÔªÑ©', '15669199482', 'yuanyuanxue@stu.kust.edu.cn', 'Á«»ª1521', 50, 95, 79),
('10901720', 'Ê±¶úÑĞ', '18034748700', 'shieryan@stu.kust.edu.cn', 'ã½Ô°8268', 87, 74, 91),
('10901721', 'Òó¾¡¸Ğ', '18492407694', 'yinjingan@stu.kust.edu.cn', 'âùÔ°7592', 99, 73, 62),
('10901722', '·ëÂğ´°', '18366750191', 'fengmachuang@stu.kust.edu.cn', 'ã½Ô°2995', 80, 64, 75),
('10901723', '»ª½«ÉÙ', '18060012275', 'huajiangshao@stu.kust.edu.cn', 'Á«»ª1231', 43, 74, 60),
('10901724', '×ŞÔ­ÏÔ', '13466487743', 'zouyuanxian@stu.kust.edu.cn', 'ºãÔ°1367', 57, 62, 64),
('10901725', 'ÕÔĞÇ¾ª', '18958747102', 'zhaoxingjing@stu.kust.edu.cn', 'Á«»ª3911', 66, 69, 61),
('10901726', 'ËïÔ¼Êì', '13768390886', 'sunyueshu@stu.kust.edu.cn', 'ã½Ô°2892', 53, 79, 76),
('10901727', '²ı¿ÌÉ­', '13457223946', 'changkesen@stu.kust.edu.cn', 'Á«»ª8155', 75, 42, 56),
('10901728', '×ŞÁÒ×´', '13391386583', 'zouliezhuang@stu.kust.edu.cn', 'âùÔ°3764', 60, 76, 50),
('10901729', 'Öì¼Ã¿´', '17858663983', 'zhujikan@stu.kust.edu.cn', 'Á«»ª4471', 47, 73, 52),
('10901730', 'Ô¬ººÒª', '13999245444', 'yuanhanyao@stu.kust.edu.cn', 'ºãÔ°1255', 49, 46, 68),
('10901731', 'ŞÉÊ²Êø', '15287574733', 'xishenshu@stu.kust.edu.cn', 'ã½Ô°5359', 69, 43, 69),
('10901732', '·ÑË¯Õ½', '18713001126', 'feishuizhan@stu.kust.edu.cn', 'ºãÔ°3994', 51, 96, 74),
('10901733', '³£ÇóÈë', '18015357909', 'changqiuru@stu.kust.edu.cn', 'ÌñÔ°4157', 43, 40, 52),
('10901734', '±Ï¼°Â×', '15089055860', 'bijilun@stu.kust.edu.cn', 'ÌñÔ°1376', 87, 81, 78),
('10901735', '³Â¹âÈ¡', '15862953235', 'chenguangqu@stu.kust.edu.cn', 'ºãÔ°2317', 49, 83, 41),
('10901736', 'ÕÔÓÅ±¸', '15122493028', 'zhaoyoubei@stu.kust.edu.cn', 'ºãÔ°3231', 88, 46, 89),
('10901737', 'ÌÆ³¯½»', '18969169001', 'tangchaojiao@stu.kust.edu.cn', 'Á«»ª4818', 60, 62, 57),
('10901738', 'Î¤ÄØ³ö', '13134610003', 'weinechu@stu.kust.edu.cn', 'ã½Ô°3625', 55, 53, 86),
('10901739', 'ÕÅ¸Ç¹û', '15652925275', 'zhanggaiguo@stu.kust.edu.cn', 'âùÔ°2783', 67, 82, 63),
('10901740', '¿×¸±³ä', '15527070906', 'kongfuchong@stu.kust.edu.cn', 'Á«»ª8874', 46, 74, 74),
('10901741', 'Æ¤´¦¶Ô', '18038048008', 'pichudui@stu.kust.edu.cn', 'Á«»ª2949', 51, 81, 50),
('10901742', 'À×±ãÒÁ', '15633543547', 'leibianyi@stu.kust.edu.cn', 'âùÔ°2227', 89, 72, 72),
('10901743', 'ÌÆ±ùÎÒ', '18732125623', 'tangbingwo@stu.kust.edu.cn', 'ã½Ô°4811', 89, 60, 83),
('10901744', 'Áø±ßĞ©', '13429625188', 'liubianxie@stu.kust.edu.cn', 'ÌñÔ°6997', 98, 73, 42),
('10901745', 'ÕÅ°é¶à', '15267782570', 'zhangbanduo@stu.kust.edu.cn', 'âùÔ°6892', 56, 43, 58),
('10901746', '±«°®¿Õ', '13049007067', 'baoaikong@stu.kust.edu.cn', 'âùÔ°5397', 62, 50, 99),
('10901747', 'Éò½éÁ¬', '13347294679', 'shenjielian@stu.kust.edu.cn', 'Á«»ª9275', 72, 94, 84),
('10901748', 'ÑÏ»ª¶à', '15174923611', 'yanhuaduo@stu.kust.edu.cn', 'ÌñÔ°1437', 69, 74, 58),
('10901749', 'Ïô¼Í¸ß', '18637030462', 'xiaojigao@stu.kust.edu.cn', 'ºãÔ°4137', 69, 65, 92),
('10901750', 'Óà´úÃÀ', '18350227375', 'yudaimei@stu.kust.edu.cn', 'ã½Ô°3762', 65, 95, 95),
('10901801', 'Áø³ÇÀÍ', '13755924697', 'liuchenglao@stu.kust.edu.cn', 'ã½Ô°7211', 59, 51, 49),
('10901802', '°ØÕÒÃ»', '18870955022', 'baizhaomei@stu.kust.edu.cn', 'ã½Ô°9641', 47, 84, 67),
('10901803', 'ÕÅÏµÈ±', '13796946887', 'zhangxique@stu.kust.edu.cn', 'ã½Ô°7277', 94, 69, 99),
('10901804', 'ÂŞ´ÊÀ×', '13071633740', 'luocilei@stu.kust.edu.cn', 'ºãÔ°8523', 98, 48, 69),
('10901805', 'ÍõºÓÃû', '13669483877', 'wangheming@stu.kust.edu.cn', 'âùÔ°1723', 47, 56, 99),
('10901806', 'Óà¾Æ´«', '15336068703', 'yujiuchuan@stu.kust.edu.cn', 'ÌñÔ°3662', 99, 63, 67),
('10901807', '·ïĞûÄÇ', '18341111543', 'fengxuanna@stu.kust.edu.cn', 'âùÔ°6746', 52, 84, 59),
('10901808', 'ÓáÆŞ±£', '13447246863', 'yuqibao@stu.kust.edu.cn', 'ã½Ô°1844', 44, 44, 89),
('10901809', 'ÆİÕ÷µÍ', '15586716554', 'qizhengdi@stu.kust.edu.cn', 'ÌñÔ°6741', 74, 77, 73),
('10901810', '·¶ÁÒÇÒ', '18472565164', 'fanlieqie@stu.kust.edu.cn', 'âùÔ°6756', 67, 65, 49),
('10901811', 'ÀÉÁ¢°´', '18630615282', 'langlian@stu.kust.edu.cn', 'ã½Ô°2639', 68, 66, 62),
('10901812', 'Æİ²Æ¾ç', '18338925430', 'qicaiju@stu.kust.edu.cn', 'ÌñÔ°2445', 91, 90, 61),
('10901813', '»¨¿ÍÔº', '15615002521', 'huakeyuan@stu.kust.edu.cn', 'ã½Ô°2553', 94, 48, 93),
('10901814', 'ºÍ¾İÌ¨', '17766175474', 'hejutai@stu.kust.edu.cn', 'ÌñÔ°6258', 69, 42, 72),
('10901815', 'ËÕ¶ÓĞÄ', '13319664461', 'suduixin@stu.kust.edu.cn', 'ÌñÔ°6866', 89, 94, 41),
('10901816', 'ÃÏÅµÁ¿', '15961130883', 'mengnuoliang@stu.kust.edu.cn', 'Á«»ª1664', 47, 74, 86),
('10901817', 'Â³ËÍÔª', '15529554800', 'lusongyuan@stu.kust.edu.cn', 'ºãÔ°5559', 84, 67, 78),
('10901818', 'ÆëÔ½×æ', '15868674797', 'qiyuezu@stu.kust.edu.cn', 'ºãÔ°9725', 68, 64, 90),
('10901819', '¸ğ½«¾­', '18248247107', 'gejiangjing@stu.kust.edu.cn', 'âùÔ°8212', 70, 94, 77),
('10901820', 'ÒóÌıÏî', '18933606008', 'yintingxiang@stu.kust.edu.cn', 'Á«»ª9612', 86, 52, 88),
('10901821', 'ºÍ¾¡Ê³', '18320793234', 'hejinshi@stu.kust.edu.cn', 'ºãÔ°9594', 63, 96, 69),
('10901822', 'Ûº½ÜÍö', '18701988092', 'fengjiewang@stu.kust.edu.cn', 'âùÔ°3237', 90, 51, 52),
('10901823', 'º«µ×Èë', '15944713175', 'handiru@stu.kust.edu.cn', 'Á«»ª9583', 80, 68, 87),
('10901824', 'º«Â¼Òå', '18348880989', 'hanluyi@stu.kust.edu.cn', 'âùÔ°3589', 97, 48, 41),
('10901825', '²ÜÃ÷ÁÁ', '18269006125', 'caomingliang@stu.kust.edu.cn', 'ÌñÔ°8177', 47, 65, 75),
('10901826', '¿×ÉËÒå', '18197629930', 'kongshangyi@stu.kust.edu.cn', 'âùÔ°6479', 71, 93, 92),
('10901827', '·ïÊ¦¸Ï', '15811023141', 'fengshigan@stu.kust.edu.cn', 'Á«»ª2376', 52, 91, 84),
('10901828', 'ÅíÁíÌ¹', '15722998827', 'penglingtan@stu.kust.edu.cn', 'Á«»ª7283', 57, 47, 73),
('10901829', '¹Ë¹Â¾°', '18515480010', 'gugujing@stu.kust.edu.cn', 'âùÔ°2816', 47, 70, 60),
('10901830', 'ÍõÅÅÃ×', '18770589181', 'wangpaimi@stu.kust.edu.cn', 'ºãÔ°7486', 90, 86, 83),
('10901831', 'Ëï×Å¸º', '15074673988', 'sunzhefu@stu.kust.edu.cn', 'ÌñÔ°6893', 82, 79, 65),
('10901832', 'ÕÅÑé¼Ü', '15996038730', 'zhangyanjia@stu.kust.edu.cn', 'ÌñÔ°7259', 50, 97, 55),
('10901833', 'ÕÔ¾¯Âô', '15561895374', 'zhaojingmai@stu.kust.edu.cn', 'Á«»ª1443', 98, 60, 54),
('10901834', 'ÀÖ±¦Âú', '15759724994', 'lebaoman@stu.kust.edu.cn', 'ÌñÔ°1561', 81, 79, 91),
('10901835', 'À×ÑøÏò', '15627348496', 'leiyangxiang@stu.kust.edu.cn', 'ã½Ô°4895', 95, 49, 56),
('10901836', 'Ö£¹Ë±í', '18330673949', 'zhenggubiao@stu.kust.edu.cn', 'Á«»ª8296', 57, 60, 73),
('10901837', 'ÇØÕâµç', '13493014378', 'qinzhedian@stu.kust.edu.cn', 'ã½Ô°8515', 57, 61, 86),
('10901838', 'ÒüÊÆÁ÷', '15786031022', 'yinshiliu@stu.kust.edu.cn', 'Á«»ª8435', 77, 73, 92),
('10901839', 'ÅË¸ÃÏç', '17823232580', 'pangaixiang@stu.kust.edu.cn', 'ÌñÔ°3733', 95, 56, 48),
('10901840', 'Òó¾õÎÂ', '13445424069', 'yinjuewen@stu.kust.edu.cn', 'ÌñÔ°1622', 81, 51, 58),
('10901841', 'ÑîÀÍÍ¥', '15998903319', 'yanglaoting@stu.kust.edu.cn', 'ã½Ô°4847', 54, 42, 51),
('10901842', 'Ê©±ù¼Ù', '13746898131', 'shibingjia@stu.kust.edu.cn', 'ºãÔ°3299', 63, 80, 41),
('10901843', '¸µµ±½Ü', '18166642612', 'fudangjie@stu.kust.edu.cn', 'âùÔ°9424', 55, 93, 40),
('10901844', '±å¸±Ãæ', '15322625117', 'bianfumian@stu.kust.edu.cn', 'ã½Ô°2216', 87, 58, 57),
('10901845', 'ÖÜ×øÔº', '15186874075', 'zhouzuoyuan@stu.kust.edu.cn', 'ºãÔ°5511', 41, 85, 61),
('10901846', 'Ô¬ÀëÔ¸', '18963132148', 'yuanliyuan@stu.kust.edu.cn', 'ÌñÔ°7619', 62, 93, 51),
('10901847', 'Î¤ÕÕ²Å', '18018227421', 'weizhaocai@stu.kust.edu.cn', 'Á«»ª8214', 42, 40, 47),
('10901848', 'ÌÆÁí¾Ş', '15502489720', 'tanglingju@stu.kust.edu.cn', 'ã½Ô°2434', 89, 77, 59),
('10901849', 'ÌÕ¿ÆÁí', '18764722768', 'taokeling@stu.kust.edu.cn', 'Á«»ª6425', 75, 62, 98),
('10901850', 'ÕÅÒ¶°Ë', '18142036494', 'zhangyeba@stu.kust.edu.cn', 'ã½Ô°4257', 65, 41, 87),
('10901901', 'ÌÆÎªÒ»', '17870713863', 'tangweiyi@stu.kust.edu.cn', 'ÌñÔ°7342', 55, 63, 95),
('10901902', 'Áø±¯ÂÃ', '13845260653', 'liubeilv@stu.kust.edu.cn', 'âùÔ°3643', 84, 76, 51),
('10901903', 'Ğí¾ßÍâ', '17797606901', 'xujuwai@stu.kust.edu.cn', 'ã½Ô°5424', 76, 67, 98),
('10901904', '±åºÍË­', '15661578371', 'bianheshei@stu.kust.edu.cn', 'ã½Ô°5148', 65, 58, 95),
('10901905', 'ÇØ»òĞÂ', '17710405669', 'qinhuoxin@stu.kust.edu.cn', 'âùÔ°1835', 45, 42, 87),
('10901906', 'ÏôĞÛÊÒ', '13549311383', 'xiaoxiongshi@stu.kust.edu.cn', 'Á«»ª4739', 51, 77, 72),
('10901907', '·ÑÃ¦²Å', '13509805166', 'feimangcai@stu.kust.edu.cn', 'ÌñÔ°9452', 56, 65, 85),
('10901908', '×ŞÃØ»­', '18241262987', 'zoumihua@stu.kust.edu.cn', 'âùÔ°2162', 50, 98, 78),
('10901909', 'Â³ÊÚ¿Æ', '18494913465', 'lushouke@stu.kust.edu.cn', 'âùÔ°8865', 46, 80, 97),
('10901910', '°²½±·¨', '15304300079', 'anjiangfa@stu.kust.edu.cn', 'âùÔ°2638', 51, 61, 44),
('10901911', 'ÌÕ· °à', '17699063882', 'taoxuban@stu.kust.edu.cn', 'ã½Ô°8974', 72, 77, 99),
('10901912', 'ÌÆÁÙ¼ª', '13122679781', 'tanglinji@stu.kust.edu.cn', 'âùÔ°7498', 92, 45, 50),
('10901913', '±ÏÖ¤°ü', '17697191201', 'bizhengbao@stu.kust.edu.cn', 'ºãÔ°1327', 57, 93, 74),
('10901914', 'Ê±Á¢Îï', '15324629850', 'shiliwu@stu.kust.edu.cn', 'ã½Ô°4877', 70, 55, 85),
('10901915', 'ÃÏÃñÃñ', '15556313628', 'mengminmin@stu.kust.edu.cn', 'Á«»ª7161', 90, 48, 60),
('10901916', 'ÀÖÒéÇø', '17838097179', 'leyiqu@stu.kust.edu.cn', 'ÌñÔ°3881', 59, 69, 98),
('10901917', 'ÃÏÌõÕæ', '17786539764', 'mengtiaozhen@stu.kust.edu.cn', 'ã½Ô°7119', 57, 76, 62),
('10901918', 'ÍõÊÖÌø', '13852920605', 'wangshoutiao@stu.kust.edu.cn', 'âùÔ°4936', 57, 86, 49),
('10901919', 'ÕÂÎÊ¸º', '17680194760', 'zhangwenfu@stu.kust.edu.cn', 'ã½Ô°6734', 76, 40, 63),
('10901920', '°ØÔğË®', '15637272540', 'baizeshui@stu.kust.edu.cn', 'âùÔ°9626', 66, 49, 85),
('10901921', 'Ë®Àñºò', '18098307869', 'shuilihou@stu.kust.edu.cn', 'âùÔ°1149', 48, 82, 94),
('10901922', 'ñÒ¹ã¸Ç', '18837319626', 'chuguanggai@stu.kust.edu.cn', 'âùÔ°7923', 71, 59, 74),
('10901923', 'Ê©¹Å´¬', '15833072798', 'shiguchuan@stu.kust.edu.cn', 'ºãÔ°1234', 78, 44, 59),
('10901924', 'ÇØ¼¶Áµ', '18964582585', 'qinjilian@stu.kust.edu.cn', 'ºãÔ°1495', 65, 76, 80),
('10901925', 'Îâ³¯¸»', '15858085618', 'wuchaofu@stu.kust.edu.cn', 'ã½Ô°7965', 80, 43, 58),
('10901926', '·¶¾ÅÄ¿', '13863048464', 'fanjiumu@stu.kust.edu.cn', 'ºãÔ°7665', 61, 55, 83),
('10901927', 'ÓàË¿Ä£', '13351241797', 'yusimo@stu.kust.edu.cn', 'ã½Ô°5725', 52, 64, 56),
('10901928', 'Îâ±ù´Ó', '18948302497', 'wubingcong@stu.kust.edu.cn', 'ºãÔ°6863', 91, 97, 76),
('10901929', '½ªÈ±Ïì', '13376514796', 'jiangquexiang@stu.kust.edu.cn', 'ÌñÔ°9554', 72, 52, 78),
('10901930', 'ÎºÈ¥²Æ', '13404801849', 'weiqucai@stu.kust.edu.cn', 'âùÔ°1882', 51, 90, 94),
('10901931', 'ÆİµÂ¶Ï', '15292988566', 'qideduan@stu.kust.edu.cn', 'ºãÔ°5462', 50, 78, 97),
('10901932', 'ÔªÅĞÖú', '15179575767', 'yuanpanzhu@stu.kust.edu.cn', 'ºãÔ°2441', 59, 65, 64),
('10901933', 'ÇØÒÀÓµ', '15363917273', 'qinyiyong@stu.kust.edu.cn', 'ºãÔ°8949', 81, 70, 85),
('10901934', 'Íõµç½ö', '15251271459', 'wangdianjin@stu.kust.edu.cn', 'ÌñÔ°8262', 48, 82, 51),
('10901935', '½ğ¸üÊ§', '18093535577', 'jingengshi@stu.kust.edu.cn', 'Á«»ª3911', 64, 97, 54),
('10901936', 'Â³ÍüĞĞ', '13244012533', 'luwangxing@stu.kust.edu.cn', 'âùÔ°4587', 46, 77, 69),
('10901937', 'Ê·ÄÚ´¬', '15940675856', 'shineichuan@stu.kust.edu.cn', 'Á«»ª1247', 70, 63, 99),
('10901938', 'ÎéÈ¡¶®', '17792242343', 'wuqudong@stu.kust.edu.cn', 'ºãÔ°2761', 99, 83, 94),
('10901939', '½¯¸ºÒä', '18721192369', 'jiangfuyi@stu.kust.edu.cn', 'âùÔ°8627', 41, 50, 61),
('10901940', 'Ê·²ÅÊĞ', '15006531462', 'shicaishi@stu.kust.edu.cn', 'ºãÔ°8842', 52, 74, 55),
('10901941', '¸ğ¹Ö»é', '13423128871', 'geguaihun@stu.kust.edu.cn', 'ã½Ô°1493', 73, 98, 89),
('10901942', 'ÆëÏì¼Ù', '15867136815', 'qixiangjia@stu.kust.edu.cn', 'ÌñÔ°4248', 94, 79, 89),
